Step,Energy,Divergence
339,-3.841576212013115e-07,10.162737826433373
340,-3.8524314553236873e-07,13.171328151245019
341,-3.862952002462904e-07,11.003427543216608
342,-3.8735890604051946e-07,6.121985890062062
343,-3.883955021110068e-07,6.575929433786902
344,-3.894624073496884e-07,10.16299220972903
345,-3.905407261937035e-07,10.655759386949745
346,-3.9160448208158965e-07,11.387629872976788
347,-3.926587247386727e-07,8.94067739043208
348,-3.937201135633768e-07,9.353366159714142
349,-3.947955861300791e-07,6.502038211830383
350,-3.95912585114212e-07,8.710451258946367
351,-3.9701340221361963e-07,12.94162782207046
352,-3.9807299582676464e-07,8.574698604870933
353,-3.9912100182328455e-07,6.80955179427555
354,-4.002026117602826e-07,10.221321415873478
355,-4.013012968576676e-07,9.654228775429388
356,-4.0238423774140767e-07,10.327108004296836
357,-4.03453740723068e-07,8.544399066428968
358,-4.044995962222216e-07,9.449904687945327
359,-4.05530693690774e-07,11.54686343321454
360,-4.066156687024855e-07,9.07193024016484
361,-4.0772738136604935e-07,6.61647510208909
362,-4.0880937663180503e-07,9.655906555697428
363,-4.098546402329341e-07,11.076815168479499
364,-4.1091600817811806e-07,10.51616253329236
365,-4.120177329521383e-07,8.358345492309983
366,-4.131227571956905e-07,7.736113459183894
367,-4.142184964347489e-07,11.356948859284948
368,-4.1528433401533775e-07,7.408411126639606
369,-4.163334107491325e-07,8.993476342400445
370,-4.173975676534858e-07,12.562260088550484
371,-4.1847567782436927e-07,9.104561367940844
372,-4.1956056976922e-07,7.260683759882133
373,-4.2064420092128674e-07,7.865566180010855
374,-4.217050380207736e-07,8.925353997363874
375,-4.2277143010537833e-07,11.936245627490418
376,-4.238787850153433e-07,10.482683943395632
377,-4.250032959049951e-07,8.15986302955706
378,-4.261100819609687e-07,7.418342499747061
379,-4.272010064167033e-07,7.513628119949433
380,-4.2830319806656953e-07,10.513914775611456
381,-4.2941679407422773e-07,11.999973987957176
382,-4.3051222544235473e-07,10.407787439707134
383,-4.3162517860733574e-07,7.286144041690682
384,-4.327249856979188e-07,4.7454049329394525
385,-4.3380627670266956e-07,9.717114381491527
386,-4.3489345094628336e-07,13.455742995174251
387,-4.3597386775128117e-07,9.580123874373026
388,-4.370475772022488e-07,6.836793571942107
389,-4.381339021484931e-07,8.132590781021596
390,-4.3922273474345077e-07,8.93087605556683
391,-4.403372011381601e-07,10.89328357913342
392,-4.4144318815056957e-07,11.809106401595969
393,-4.4253576856284375e-07,9.109672800203873
394,-4.4361347355774026e-07,6.460260111537285
395,-4.44736256856599e-07,6.657198257115098
396,-4.459000762600982e-07,10.254806730611795
397,-4.4701893361202316e-07,11.580386439616472
398,-4.481092430115066e-07,9.52324858697705
399,-4.492083529375211e-07,7.577236090293586
400,-4.503051891375353e-07,8.677773103731145
401,-4.514236452531256e-07,9.669204480992983
402,-4.5255158387167243e-07,9.972074266707844
403,-4.536473354337243e-07,8.3328469369705
404,-4.5471768612205153e-07,9.4182620848193
405,-4.5580487976201435e-07,11.801025490116844
406,-4.569343998980594e-07,7.31966549498929
407,-4.5808836816666215e-07,7.568964544647006
408,-4.5923656162296213e-07,10.27896467857876
409,-4.603448837308555e-07,10.03618518685525
410,-4.6143784294946283e-07,8.570410926977091
411,-4.6258189646328996e-07,9.679043157924728
412,-4.637633818395114e-07,9.21169385478127
413,-4.6491247128307716e-07,9.024543509397434
414,-4.660267812205706e-07,8.3731976012048
415,-4.671255999267587e-07,10.175828102547673
416,-4.682219761558e-07,10.50912151510999
417,-4.6933714408457847e-07,9.344585097045691
418,-4.7048783126920273e-07,6.285647811145634
419,-4.7162692386391564e-07,7.700708386154919
420,-4.7275773086929036e-07,9.828082766321117
421,-4.7388944566120135e-07,11.690433248971662
422,-4.750562125847788e-07,9.104346008701992
423,-4.7622595613191354e-07,7.827336546393898
424,-4.773909895919321e-07,9.24833997335648
425,-4.785341350737028e-07,5.941284225548801
426,-4.796793698841212e-07,9.004579217543682
427,-4.808383822400917e-07,12.795637404402841
428,-4.820108423230115e-07,10.268190089938054
429,-4.831768192942641e-07,5.186266264563405
430,-4.843524012774472e-07,5.356529332023235
431,-4.854984459924974e-07,9.93118259884684
432,-4.866367034032111e-07,11.994183998332227
433,-4.877807885621643e-07,9.958020485023656
434,-4.889469799717149e-07,7.537870871120347
435,-4.900863517734065e-07,5.9111922056245785
436,-4.91243627411866e-07,9.107346731312415
437,-4.924401093623285e-07,10.621654921408096
438,-4.936411248288633e-07,11.596016089756315
439,-4.947972648918141e-07,8.158970668741492
440,-4.95969059536329e-07,7.314965962785635
441,-4.971568727298419e-07,6.328055019978933
442,-4.983557375563726e-07,8.787888849278
443,-4.995537745664268e-07,13.021802925238195
444,-5.007144714912098e-07,8.726508161693591
445,-5.018696941110455e-07,5.722626043569175
446,-5.030480877075308e-07,9.192127701826687
447,-5.042370870131126e-07,8.403284899948082
448,-5.054262506617354e-07,9.189961858497634
449,-5.065874305184933e-07,9.903288768418776
450,-5.077452511501412e-07,8.852585261649082
451,-5.089066293588293e-07,8.856839077938657
452,-5.101258593098854e-07,7.655385202001388
453,-5.113864872044539e-07,9.262361261793322
454,-5.12609488449366e-07,9.460519853381228
455,-5.13809978787086e-07,8.303292043390593
456,-5.150095824019484e-07,9.281971704041275
457,-5.16238698676939e-07,9.929422983964876
458,-5.174649598460315e-07,7.377397506817186
459,-5.186947918251493e-07,8.909930959485873
460,-5.198892179522863e-07,7.8986912666253435
461,-5.210628461517592e-07,9.419201782976725
462,-5.222432275275555e-07,11.71671455193347
463,-5.23461885948655e-07,6.684358901911105
464,-5.246837325729881e-07,5.982134740572841
465,-5.258911119963552e-07,10.090714962204734
466,-5.27073587547503e-07,9.489802269328676
467,-5.28274644502427e-07,9.57519239870981
468,-5.294949632724633e-07,9.347298164776491
469,-5.30747081238098e-07,9.162473481372999
470,-5.319799392442613e-07,7.81577465120062
471,-5.331966964648035e-07,6.113867296836905
472,-5.344039528314175e-07,10.009109657445643
473,-5.356303005548926e-07,11.882183401827557
474,-5.368505211656048e-07,8.36030995574222
475,-5.380760631299815e-07,6.326953548384292
476,-5.39290404208343e-07,6.283170522712601
477,-5.404872104010804e-07,8.474335600021735
478,-5.416902677858255e-07,12.625483103419983
479,-5.429181574795756e-07,8.752009675715819
480,-5.441330803767832e-07,7.517154117406564
481,-5.453652759327537e-07,7.247018807516139
482,-5.466010558161393e-07,7.439024241480648
483,-5.478340978370772e-07,9.646131719991383
484,-5.490841279451722e-07,11.930135082046355
485,-5.503275098894472e-07,9.440274036443855
486,-5.515586489877851e-07,4.9396740645257315
487,-5.52798016483477e-07,5.244024181757722
488,-5.540563347584088e-07,10.998250057713324
489,-5.553103121778653e-07,11.367021048337799
490,-5.565444936458773e-07,8.414012635616459
491,-5.577689904262015e-07,7.025155761841642
492,-5.589828669888806e-07,7.523656647138979
493,-5.602302555868424e-07,8.060201844365345
494,-5.615082737922711e-07,10.518497819488033
495,-5.627680118179871e-07,10.284832450318795
496,-5.640029763038015e-07,7.394588249018017
497,-5.652598432905879e-07,8.527153413159736
498,-5.665640574843803e-07,6.842820026236904
499,-5.678655055010654e-07,8.515349608351547
500,-5.691480397387361e-07,10.595961791769135
501,-5.703863059850256e-07,7.953180550564879
502,-5.716365694984078e-07,8.049642733038054
503,-5.729192606871193e-07,9.447975757279476
504,-5.742320518960668e-07,9.106188433453738
505,-5.755351400624994e-07,7.746483316789067
506,-5.768104607083025e-07,7.523061456870957
507,-5.780667740927697e-07,10.848905120284105
508,-5.793073796839589e-07,9.413021486954449
509,-5.805834796393698e-07,7.077768614640548
510,-5.8188901072933e-07,8.080603130257268
511,-5.831657818540201e-07,9.304994474734269
512,-5.844290510440167e-07,8.34390892576747
513,-5.85716558074859e-07,9.747713898430655
514,-5.870411805341312e-07,9.665515605128029
515,-5.883522819925392e-07,6.710389319253749
516,-5.896493971750086e-07,7.990717634304315
517,-5.909141185515204e-07,7.178800124295042
518,-5.921668887673516e-07,10.01529919554603
519,-5.934398430983723e-07,11.431800278322292
520,-5.947343563113389e-07,7.4752031429300105
521,-5.960317613467937e-07,5.320757742972254
522,-5.973138114577093e-07,8.05922029478799
523,-5.985834812735275e-07,9.380476312312132
524,-5.998637042974109e-07,10.035376752558093
525,-6.011388526970105e-07,9.217846124975893
526,-6.024265461654447e-07,9.162866199088818
527,-6.037063155916326e-07,6.325733659350096
528,-6.049981824552156e-07,4.985422717695834
529,-6.062944663041923e-07,10.63351216298266
530,-6.075940048048499e-07,12.447396864679718
531,-6.088703154156281e-07,6.6714269107552155
532,-6.101541481175798e-07,5.784503883322813
533,-6.114216994708037e-07,6.661129052590162
534,-6.126743048286251e-07,9.91088825291126
535,-6.139367225118853e-07,12.066733456564535
536,-6.152141954726187e-07,8.687829496931743
537,-6.164588581547195e-07,6.401845134266878
538,-6.177111418166699e-07,8.356126138076945
539,-6.189965223276835e-07,7.759600493345354
540,-6.202794010284635e-07,9.715032019065028
541,-6.215322645151561e-07,11.202799474019375
542,-6.227616203769425e-07,8.653117152923581
543,-6.239942532290699e-07,6.3827071617223785
544,-6.252597746239713e-07,5.648301701492984
545,-6.265560215311347e-07,10.698435726343718
546,-6.278360094279915e-07,11.110683280758737
547,-6.290721422420394e-07,6.91942983677926
548,-6.3030619796907e-07,7.774931574548179
549,-6.315643149621777e-07,9.599045149811017
550,-6.328316796905314e-07,7.630693020809844
551,-6.340913712261579e-07,9.61323899558654
552,-6.353328114633707e-07,8.355579642545056
553,-6.365560328432274e-07,8.384504054610048
554,-6.37796970817203e-07,10.234711345400479
555,-6.39102534070887e-07,7.558618699210912
556,-6.404097427225609e-07,7.489262687730799
557,-6.416856238558589e-07,9.240881635974283
558,-6.429069919769124e-07,8.362325350237413
559,-6.441373423276775e-07,9.911675621952726
560,-6.453838086983388e-07,9.08205567661401
561,-6.46651393578069e-07,8.523816163274798
562,-6.479115349143679e-07,6.955881379461814
563,-6.491467163119673e-07,7.25995730267542
564,-6.503857141061092e-07,11.608031364529399
565,-6.516303366088421e-07,10.063969952202642
566,-6.528859434470345e-07,6.234384171960472
567,-6.541571204966604e-07,7.5040866227813074
568,-6.553975003265702e-07,9.024184691557481
569,-6.566118650247625e-07,8.514748503719401
570,-6.578595226444321e-07,10.501534724535249
571,-6.59153828998136e-07,9.788324537579934
572,-6.604137215078299e-07,7.369482773224723
573,-6.616684039363042e-07,6.831159835504521
574,-6.629211450185086e-07,5.943990063546747
575,-6.641685710124045e-07,10.72978488687067
576,-6.65391469331426e-07,11.626235476065316
577,-6.666253369037916e-07,7.725637668933943
578,-6.678726618839077e-07,6.044998276604966
579,-6.691189424882945e-07,5.4215572804559065
580,-6.70373855157274e-07,11.376602301006828
581,-6.716341748376509e-07,10.244269876168913
582,-6.728929578329801e-07,8.729248840149348
583,-6.741514416041315e-07,8.638381319579969
584,-6.753767842778598e-07,7.098283048933939
585,-6.766043067753111e-07,6.013393268222443
586,-6.778538184307723e-07,11.295896366578189
587,-6.790854179958728e-07,11.914888030345946
588,-6.802852547870774e-07,7.016959883529146
589,-6.815124648366347e-07,5.606520168552061
590,-6.827746181841198e-07,7.459823719649917
591,-6.84036120434284e-07,10.342192182052113
592,-6.852651861864107e-07,11.358265438655199
593,-6.86480042128245e-07,7.970455520766369
594,-6.876799786796458e-07,7.0219312460474415
595,-6.888939994088132e-07,8.613861984467967
596,-6.901685710659325e-07,8.835311146007278
597,-6.914358743330148e-07,9.2704122545163
598,-6.926690387924745e-07,8.802155317985312
599,-6.93877201621083e-07,9.639335456411626
600,-6.951021944619946e-07,8.31894895045585
601,-6.963521690198887e-07,6.325328152521215
602,-6.975950738187235e-07,9.948982392928512
603,-6.987979595577696e-07,9.663802071731366
604,-6.999943523647506e-07,6.915884783783083
605,-7.012104396850251e-07,9.663734407327974
606,-7.024748649620795e-07,10.920813299147154
607,-7.037440558258391e-07,7.282196383924354
608,-7.050025846370037e-07,7.945089626705675
609,-7.062117136170568e-07,8.833235463377962
610,-7.07397862706622e-07,9.798799470910373
611,-7.085955995673294e-07,10.826407012745445
612,-7.09853415111202e-07,7.18549826721141
613,-7.111115369999055e-07,6.3418393748758195
614,-7.123369260071479e-07,8.620101194274488
615,-7.135475333560439e-07,9.598269472060723
616,-7.147817452369797e-07,10.986316050100177
617,-7.160115684528429e-07,8.050017697437102
618,-7.172427149311529e-07,8.654669776170014
619,-7.184587305812546e-07,6.738935097796647
620,-7.19660024617459e-07,7.417449896423979
621,-7.208745247856758e-07,11.20813974257333
622,-7.221175209930552e-07,11.487530387487752
623,-7.233636766632908e-07,6.236202589978501
