,Energy,Divergence
273,-4.0552477391445955e-09,12.708918691750565
274,-4.092597710823634e-09,13.246280826262668
275,-4.128573665720618e-09,13.001776681423221
276,-4.1660872607779975e-09,12.302740882127145
277,-4.203729027480278e-09,12.04979701607989
278,-4.24182768098815e-09,12.416510497259193
279,-4.2822971952175555e-09,12.508496284778657
280,-4.324230089770053e-09,12.679430688314632
281,-4.364957205931714e-09,13.011520767404656
282,-4.404536441203437e-09,13.053324305762644
283,-4.4464798244439395e-09,12.361349773262553
284,-4.487792208834254e-09,11.936481611828622
285,-4.528018385759646e-09,12.191434133089647
286,-4.566839918963177e-09,12.403115200416261
287,-4.6050602411606966e-09,12.69170269901272
288,-4.644709121271737e-09,12.748608514130805
289,-4.6872199419991285e-09,13.120693315610518
290,-4.7309524839155616e-09,12.975673857628188
291,-4.7724328969471025e-09,12.503514347908528
292,-4.813311469652143e-09,12.62683659545617
293,-4.855580211711118e-09,12.088815191011607
294,-4.897769449596223e-09,12.476699773166153
295,-4.943519383812193e-09,12.649670700962794
296,-4.987492326245415e-09,13.122879097369053
297,-5.030912095817134e-09,13.059940412432576
298,-5.075776995415327e-09,13.059651977600012
299,-5.1202888461238845e-09,12.809565956697696
300,-5.162899519104066e-09,12.587606666137528
301,-5.208613162519213e-09,12.132010750430982
302,-5.251966224119514e-09,12.415306305760527
303,-5.2975172930373475e-09,12.95361826277643
304,-5.341994950676107e-09,13.175317926464546
305,-5.388552303347713e-09,13.106844264271922
306,-5.432402528290115e-09,13.000151847402416
307,-5.477783261097317e-09,12.60700337373701
308,-5.523883936751193e-09,12.335085813640896
309,-5.5708316780266005e-09,12.73111266566683
310,-5.6184920200746626e-09,13.291469906534502
311,-5.66702187351516e-09,13.706882738456157
312,-5.714377624369656e-09,13.232843302104314
313,-5.762697494490281e-09,12.187522024891138
314,-5.811757026172775e-09,12.448534329043868
315,-5.860594407664635e-09,12.54238802618499
316,-5.9076189260930385e-09,13.813411714158262
317,-5.955276960664091e-09,13.602030709967273
318,-6.002688301538155e-09,12.935032941722698
319,-6.050574569746919e-09,12.253515263192945
320,-6.098702077549397e-09,12.538939627815635
321,-6.147563373254644e-09,12.934065019890067
322,-6.1977344950471155e-09,13.253589736404587
323,-6.247299161494727e-09,13.37643040351289
324,-6.294317806299935e-09,13.2960730531541
325,-6.343158334442267e-09,12.648913076348894
326,-6.393412736356053e-09,12.622114865445537
327,-6.4439952241163314e-09,12.791900014024444
328,-6.49286533034467e-09,12.485842864339233
329,-6.541928638022815e-09,12.530568864785456
330,-6.592413371321036e-09,13.137127141316583
331,-6.6436207745247484e-09,13.581091844213006
332,-6.695625736793674e-09,13.38296335254909
333,-6.746252277031294e-09,13.06146174087108
334,-6.795093644311995e-09,12.607481119272313
335,-6.845544394319693e-09,12.21978479318562
336,-6.899223559360853e-09,12.653870561073894
337,-6.951670934086225e-09,12.838778444665666
338,-7.0052506664731664e-09,13.59095386792398
339,-7.057790970895042e-09,13.529010920763072
340,-7.110735299191658e-09,13.051026803883538
341,-7.164104209171652e-09,12.538441276539933
342,-7.2178687520844e-09,11.889471215363587
343,-7.2719773236351895e-09,12.339052003427593
344,-7.325080240763032e-09,12.863725720638284
345,-7.378317203198992e-09,13.599791845248706
346,-7.4328904231944025e-09,13.195304371962209
347,-7.48897401280147e-09,12.933709924608692
348,-7.54507941886469e-09,12.574820702869246
349,-7.600098617459197e-09,12.388526228474655
350,-7.653861692003932e-09,12.528727379909819
351,-7.710245257821496e-09,13.187820373349533
352,-7.766693014353695e-09,13.503710295507444
353,-7.82459387231806e-09,13.195099176388574
354,-7.880368675293879e-09,12.377678109751974
355,-7.938018224550678e-09,11.88915974072359
356,-7.99572357358017e-09,12.179603081649935
357,-8.053499826078447e-09,12.926778686798784
358,-8.111894700801839e-09,13.54074340560893
359,-8.168305327459859e-09,13.11914723799285
360,-8.225938933959552e-09,12.822872211415838
361,-8.284062991041407e-09,12.298836188592201
362,-8.344078366517281e-09,12.535868194322788
363,-8.402965789585814e-09,13.26344385484472
364,-8.460469965828038e-09,12.973778179217552
365,-8.51883547230101e-09,12.575908604004388
366,-8.577880435331287e-09,12.055808398171896
367,-8.636027357771749e-09,12.450996705528265
368,-8.69563933874004e-09,12.835976995153668
369,-8.754081622362282e-09,13.292551448137871
370,-8.81320504073062e-09,12.85629298791122
371,-8.872595500843917e-09,12.495404727553918
372,-8.931646127802007e-09,11.990331135826896
373,-8.991928335320087e-09,12.444914682858727
374,-9.051197756112223e-09,13.298578562872077
375,-9.109639830002467e-09,13.897750887462285
376,-9.168449427171498e-09,12.820657718075461
377,-9.226567191156207e-09,12.033775080465414
378,-9.286488797965185e-09,12.515183580095568
379,-9.347332779112035e-09,12.389459837991632
380,-9.408753847322015e-09,12.577427947610126
381,-9.46667505351158e-09,13.171292298826762
382,-9.525421508881886e-09,13.646598214517448
383,-9.588662782269813e-09,12.645115517722989
